fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
5480;189;309;59;170;218;394;14;14.570746650158194;76.948265;1
5480;420;86;220;396;530;284;3;3.3687094198704686;274.37985;2
5480;264;291;66;191;297;386;10;10.921757998200556;91.43847;0
5480;318;211;116;268;376;345;5;5.999001465064174;194.62881;2
5481;110;305;64;174;142;392;12;12.511985738467416;79.98588;1
5481;189;309;59;170;218;394;14;14.566723571498374;78.969666;1
5481;420;86;220;396;530;284;3;3.4035165507156733;292.9397;2
5481;264;291;66;191;297;386;10;10.959159777060098;77.020775;0
5481;318;211;116;268;376;345;5;6.147574206067928;217.6102;2
5482;115;310;79;169;154;394;12;13.018933596366713;77.66976;1
5482;189;311;69;168;223;395;14;14.610612401165621;88.7304;1
5482;420;86;220;396;530;284;3;3.475657678538569;293.5142;2
5482;275;292;66;190;308;387;10;9.9654613440786;88.2278;3
5482;348;216;86;263;391;347;0;4.334504449712097;208.03123;2
5482;338;300;38;182;357;391;5;5.156809819789419;341.90723;3
5483;159;312;69;169;193;396;0;14.332097135191653;83.2271;1
5483;229;309;68;168;263;393;23;16.256322667409645;73.03274;1
5483;448;77;192;405;544;279;3;3.124704598503744;327.50482;2
5483;315;286;57;196;343;384;5;6.414664849843185;282.33936;3
5483;384;216;86;262;427;347;3;2.96655937177171;76.75257;2
5483;369;303;38;179;388;392;3;3.135945327950683;233.7377;3
5484;159;312;69;169;193;396;12;13.10865095625838;88.499435;1
5484;229;309;68;168;263;393;14;15.139133339861319;61.45466;1
5484;448;77;192;405;544;279;3;3.6060016441951572;292.06625;2
5484;315;286;57;196;343;384;10;10.948485276921328;56.466347;3
5484;384;216;86;262;427;347;3;4.746534197334203;271.81873;2
5484;369;303;38;179;388;392;5;5.299186134204923;296.7936;3
5485;236;312;68;168;270;396;14;15.05566956467246;88.987755;1
5485;303;312;68;168;337;396;11;11.761543048173479;68.30227;1
5485;523;70;117;412;581;276;3;2.3660887878543946;269.04047;2
5485;391;286;56;196;419;384;3;3.564712926056066;295.56436;3
5485;465;210;86;262;508;341;3;2.997940915558703;101.05336;2
5485;452;306;35;176;469;394;3;2.898033466055793;84.251114;3
5486;262;315;68;167;296;398;13;15.179968156722525;86.15918;1
5486;331;311;68;168;365;395;23;17.64923074615094;90.883;1
5486;565;79;75;403;602;280;3;1.9731709160748283;301.44794;2
5486;423;288;56;194;451;385;5;7.093803141797441;55.114113;3
5486;506;208;86;262;549;339;3;3.013346847788589;116.434204;2
5486;481;304;34;176;498;392;3;3.0169335150615244;269.08615;3
5487;298;311;61;169;328;395;14;15.01074115790437;77.300125;1
5487;364;308;65;173;396;394;11;13.27320407222888;299.215;1
5487;455;290;56;192;483;386;3;3.8990289644425893;260.10638;3
5487;537;203;86;262;580;334;3;2.637958322940339;231.39516;2
5487;512;307;34;175;529;394;3;2.969839473957887;58.75566;3
5488;298;311;61;169;328;395;13;13.459551508775837;77.95495;1
5488;364;308;65;173;396;394;14;15.057908785926744;71.12561;1
5488;455;290;56;192;483;386;10;10.359649755903277;53.703846;3
5488;537;203;86;262;580;334;3;3.6321111606906324;263.50064;2
5488;512;307;34;175;529;394;5;5.739216550369444;314.72665;3
5489;344;313;60;168;374;397;13;15.262629088003582;74.69696;1
5489;414;309;61;173;444;395;22;17.207977090850584;293.8731;1
5489;504;290;56;192;532;386;5;6.472493966299723;268.29492;3
5489;595;192;47;290;618;337;0;0.6193077305033787;300.86404;2
5489;564;303;34;174;581;390;3;2.9451272146048733;275.5467;3
5490;378;311;60;168;408;395;13;13.475914819681712;60.914627;1
5490;456;308;60;172;486;394;13;13.891301725162652;66.916084;1
5490;551;289;56;192;579;385;9;9.545671328810208;96.529144;3
5490;608;303;34;174;625;390;0;0.705828146164915;335.3768;3
5490;1;257;98;225;50;369;8;7.773915967760045;81.91751;0
5491;378;311;60;168;408;395;13;13.475914819681712;60.914627;1
5491;456;308;60;172;486;394;13;13.891301725162652;66.916084;1
5491;551;289;56;192;579;385;9;9.545671328810208;96.529144;3
5491;608;303;34;174;625;390;0;0.705828146164915;335.3768;3
5491;1;257;98;225;50;369;8;7.773915967760045;81.91751;0
5492;431;309;60;168;461;393;14;14.832358528740658;201.66095;1
5492;504;306;60;172;534;392;20;16.002541962230833;141.70369;1
5492;594;283;48;192;618;379;0;3.247498073895101;156.65822;3
5492;52;258;98;224;101;370;24;18.984776361175573;351.6146;0
5493;517;310;60;168;547;394;13;13.541978389545216;94.90885;1
5493;594;306;48;172;618;392;9;6.889277874830755;232.11255;1
5493;137;260;98;222;186;371;28;24.885620765816004;68.57969;0
5494;517;310;60;168;547;394;12;12.029514346363392;67.52383;1
5494;594;306;48;172;618;392;12;7.795410309174134;225.3813;1
5494;137;260;98;222;186;371;9;9.174271160319659;76.135216;0
5499;203;264;99;218;252;373;9;9.071126420430744;146.51637;4
5499;281;290;55;192;308;386;9;10.124686102702896;265.20004;4
5500;203;264;99;218;252;373;9;8.605462569431248;284.37436;4
5500;281;290;55;192;308;386;9;9.482450672354705;310.08234;4
5501;236;267;98;215;285;374;9;8.792014535963395;85.56959;4
5501;311;287;54;192;338;383;12;14.336490711771686;0.90022296;4
5502;261;265;98;214;310;372;9;10.561393494797185;94.24037;4
5502;341;287;54;192;368;383;28;25.32540329761882;86.75323;4
5503;297;264;98;214;346;371;9;8.86923100665169;90.31078;4
5503;377;289;54;192;404;385;12;17.159646175798983;70.450325;4
5504;297;264;98;214;346;371;9;9.223502450463354;245.74265;4
5504;377;289;54;192;404;385;8;7.278136302784164;92.89127;4
5505;297;264;98;214;346;371;9;9.223502450463354;245.74265;4
5505;377;289;54;192;404;385;8;7.278136302784164;92.89127;4
5506;348;264;98;214;397;371;8;8.033345558417627;89.15052;4
5506;428;289;77;192;466;385;8;14.404457763512822;54.093224;4
5507;348;264;98;214;397;371;8;8.018649865306626;67.8065;4
5507;428;289;77;192;466;385;8;8.2897711424624;73.16703;4
5508;348;264;98;214;397;371;8;8.018649865306626;67.8065;4
5508;428;289;77;192;466;385;8;8.2897711424624;73.16703;4
5509;369;260;99;222;418;371;8;7.79119110468135;148.43175;4
5509;448;287;76;192;486;383;8;10.718015160336497;81.46291;4
5510;369;260;99;222;418;371;8;7.75568060495126;242.47496;4
5510;448;287;76;192;486;383;10;8.538641677593702;68.43609;4
5511;369;260;122;221;430;370;8;7.933211628488755;236.59044;4
5511;448;287;76;192;486;383;10;8.538641677593702;68.43609;4
5512;369;260;122;221;430;370;8;7.80930406414105;260.32275;4
5512;448;287;76;192;486;383;8;8.46187768418924;98.99719;4
5513;369;260;122;221;430;370;8;7.942721455406007;144.17612;4
5513;448;287;76;192;486;383;8;8.07099840802947;105.08511;4
5514;369;260;122;221;430;370;8;7.942721455406007;144.17612;4
5514;448;287;76;192;486;383;8;8.07099840802947;105.08511;4
5515;369;260;122;221;430;370;8;7.771252948306683;263.7953;4
5515;448;287;76;192;486;383;8;7.842098549963905;38.035854;4
5516;369;260;122;221;430;370;8;8.082108312605273;72.41663;4
5516;448;287;76;192;486;383;8;7.340599592755894;161.75897;4
5517;385;259;122;220;446;369;8;8.036016035211967;93.05488;4
5517;472;287;56;195;500;384;8;7.720956979930624;86.02778;4
5518;385;259;122;220;446;369;8;8.044716254570485;282.36404;4
5518;472;287;56;195;500;384;8;7.2839922459354565;75.24798;4
5519;385;259;122;220;446;369;8;7.891478692313625;241.75961;4
5519;472;287;56;195;500;384;8;7.211884570741806;89.58103;4
5520;385;259;122;220;446;369;8;7.827181809661993;74.170555;4
5520;472;287;56;195;500;384;8;7.108591088986397;81.414505;4
5521;385;259;122;220;446;369;8;7.841804468219829;63.969555;4
5521;472;287;56;195;500;384;8;7.239290491661644;81.28219;4
5522;385;259;122;220;446;369;8;7.816619008209198;245.82257;4
5522;472;287;56;195;500;384;8;7.253930287172034;82.669106;4
5523;385;259;122;220;446;369;8;7.906844239903493;68.729065;4
5523;472;287;56;195;500;384;8;7.235705586319853;79.77002;4
5524;385;259;138;223;454;370;8;7.9579670880304025;60.72388;4
5525;385;259;138;223;454;370;8;8.059299449237626;69.77288;4
5526;385;259;138;223;454;370;8;8.132865908048812;81.72625;4
5527;380;252;143;230;451;367;8;8.480532319214248;71.66788;4
5528;380;252;143;230;451;367;8;7.949853730182125;71.143814;4
5529;380;252;143;230;451;367;8;8.406519452952763;77.011116;4
5530;380;252;143;230;451;367;8;8.411577966129299;84.22996;4
5531;380;252;143;230;451;367;8;8.2529146062987;76.898384;4
5532;380;252;143;230;451;367;8;8.141859562146958;71.15031;4
5533;353;255;133;227;419;368;8;8.679353703284928;79.60568;4
5534;353;255;133;227;419;368;8;8.228719576847164;84.19422;4
5535;340;250;116;232;398;366;8;8.167789327819627;66.15766;4
5536;340;250;116;232;398;366;8;8.167789327819627;66.15766;4
5537;340;250;116;232;398;366;8;8.24437179214536;80.14749;4
5538;324;255;116;227;382;368;8;8.157289946491014;73.58404;4
5539;312;254;116;226;370;367;8;8.532865987362573;73.44305;4
5539;594;311;48;171;618;396;20;12.723428864674013;248.03485;0
5540;297;256;116;226;355;369;8;7.981654755751481;74.202095;4
5540;573;311;69;167;607;394;11;8.885761100412113;269.64636;0
5541;297;256;116;226;355;369;8;7.981654755751481;74.202095;4
5541;573;311;69;167;607;394;11;8.885761100412113;269.64636;0
5542;297;256;116;226;355;369;8;7.981654755751481;74.202095;4
5542;573;311;69;167;607;394;11;8.885761100412113;269.64636;0
5543;268;254;116;226;326;367;8;8.562298097399644;279.1935;4
5543;529;314;83;168;570;398;11;12.738811748669386;66.12579;0
5544;268;254;116;226;326;367;8;8.562298097399644;279.1935;4
5544;529;314;83;168;570;398;11;12.738811748669386;66.12579;0
5545;249;254;116;226;307;367;8;8.341627997259538;276.30792;4
5545;509;317;79;164;548;399;10;11.298365262170059;61.594425;0
5546;249;254;116;226;307;367;8;8.376701749914872;67.54551;4
5546;509;317;79;164;548;399;10;11.097199522973634;88.760956;0
5547;249;254;116;226;307;367;8;8.376701749914872;67.54551;4
5547;509;317;79;164;548;399;10;11.097199522973634;88.760956;0
5548;249;254;116;226;307;367;8;8.408068925186889;282.7505;4
5548;503;306;94;175;550;393;10;10.96555244595589;115.47552;0
5549;249;254;116;226;307;367;8;8.442300331033735;262.72092;4
5549;503;306;94;175;550;393;10;10.84354423401777;299.71124;0
5550;249;254;116;226;307;367;8;8.664162944070712;259.02615;4
5550;503;306;94;175;550;393;10;10.694476347217732;288.6183;0
5551;249;254;116;226;307;367;8;8.664162944070712;259.02615;4
5551;503;306;94;175;550;393;10;10.694476347217732;288.6183;0
5552;258;259;128;223;322;370;8;8.570265684876187;263.83365;4
5552;512;306;94;174;559;393;10;10.168046382017788;79.82578;0
5553;258;259;128;223;322;370;8;8.570265684876187;263.83365;4
5553;512;306;94;174;559;393;10;10.168046382017788;79.82578;0
5554;258;259;128;223;322;370;8;8.55982003497614;268.05334;4
5554;512;306;94;174;559;393;9;9.967534950561772;215.79553;0
5555;258;259;128;223;322;370;8;8.632073287205886;230.88332;4
5555;512;295;123;185;573;387;9;9.414881026584592;185.24553;0
5556;258;259;128;223;322;370;8;8.62499078687637;261.85193;4
5556;512;295;123;185;573;387;8;7.9954760922445285;242.19646;0
5557;258;259;128;223;322;370;8;8.62499078687637;261.85193;4
5557;525;284;117;198;583;383;8;7.319553846392989;235.1175;0
5558;258;259;128;223;322;370;8;8.550790996411864;264.09253;4
5558;525;284;117;198;583;383;7;7.096744966893056;246.91812;0
5559;258;259;128;223;322;370;8;8.55895644094967;267.0641;4
5559;525;284;117;198;583;383;7;6.965158926175347;241.78061;0
5560;258;259;128;223;322;370;8;8.531274549600193;268.37033;4
5560;525;284;117;198;583;383;7;6.902241034329246;267.82904;0
5561;258;259;128;223;322;370;8;8.528049177935047;267.25354;4
5561;525;284;117;198;583;383;7;7.106152618687795;258.4321;0
5562;258;259;128;223;322;370;8;8.520457906535661;272.9887;4
5562;547;284;95;198;594;383;7;6.063578530514196;256.54126;0
5563;258;259;128;223;322;370;8;8.563334959309286;262.5078;4
5563;564;268;78;214;603;375;7;5.480910967341248;264.1045;0
5564;258;259;128;223;322;370;8;8.593651649345793;295.74774;4
5564;564;268;78;214;603;375;6;5.414475973726935;279.32663;0
5565;258;259;128;223;322;370;8;8.66423202575574;267.9857;4
5565;587;262;55;220;614;372;6;3.4356048007277913;41.045174;0
5566;247;259;128;222;311;370;8;8.69867660106093;264.94183;4
5567;247;259;128;222;311;370;8;8.725636618278786;270.2163;4
5568;247;259;128;222;311;370;8;8.69999744858923;275.575;4
5568;573;355;69;59;607;384;20;13.48833010604405;338.31528;0
5569;247;259;128;222;311;370;8;8.753407823580224;267.9335;4
5569;573;355;69;59;607;384;18;12.904043901514358;262.41034;0
5570;247;259;128;222;311;370;8;8.741271728946169;272.1417;4
5570;573;355;69;59;607;384;18;14.141431084461036;353.8825;0
5571;247;259;128;222;311;370;8;8.741271728946169;272.1417;4
5571;577;338;65;76;609;376;18;13.491753411119053;105.15846;0
5572;247;259;128;222;311;370;8;8.816317626600963;269.4148;4
5572;577;338;65;76;609;376;18;13.241604710658013;121.229294;0
5573;247;259;128;222;311;370;8;8.816317626600963;269.4148;4
5573;580;323;62;91;611;368;18;11.9745362942163;105.56961;0
5574;247;259;128;222;311;370;8;8.856726762570542;288.28845;4
5574;589;326;35;89;606;370;20;17.44900331622611;357.79138;0
5575;230;260;128;222;294;371;8;8.901917384140312;274.94287;4
5575;589;326;35;89;606;370;18;17.64442997383259;63.6175;0
5576;230;260;128;222;294;371;8;8.901917384140312;274.94287;4
5576;589;326;35;89;606;370;18;17.64442997383259;63.6175;0
5577;230;260;128;222;294;371;8;8.901917384140312;274.94287;4
5577;570;326;34;88;587;370;21;18.36826731614572;20.157768;0
5577;611;307;31;175;626;394;0;4.383337645870554;96.872765;0
5578;223;255;129;227;287;368;8;9.095187385969353;269.24023;4
5578;565;330;34;88;582;374;20;17.814957764664907;241.09717;0
5578;605;312;37;170;623;397;0;4.630441633356308;106.56578;0
5579;217;255;128;226;281;368;8;9.065220069480205;44.93509;4
5579;551;328;34;88;568;372;20;19.473114435467703;57.29178;0
5579;593;311;49;171;617;396;12;7.700366963162783;164.09221;0
5580;217;255;128;226;281;368;8;9.013714290066194;288.5435;4
5580;551;328;34;88;568;372;19;18.723841741093832;104.22361;0
5580;593;311;49;171;617;396;11;7.066928891642174;245.71924;0
5581;217;255;128;226;281;368;8;8.996353779293347;284.79303;4
5581;551;328;34;88;568;372;19;18.187430482692434;108.68752;0
5581;593;311;49;171;617;396;11;6.968767982536006;244.7854;0
5582;217;255;128;226;281;368;8;9.072126203595323;302.01678;4
5582;538;327;34;88;555;371;20;18.917854989320674;239.01205;0
5582;593;311;49;171;617;396;11;6.972354549268263;238.86234;0
5583;217;255;128;226;281;368;8;9.096968595058735;294.14783;4
5583;538;327;34;88;555;371;20;19.033899575946993;89.4391;0
5583;575;309;67;173;608;395;11;8.939667701959516;273.40894;0
5584;217;255;128;226;281;368;8;9.116961626740393;288.8767;4
5584;538;327;34;88;555;371;20;18.63655918021019;11.029731;0
5584;575;309;67;173;608;395;11;8.972214597117334;266.368;0
5585;217;255;128;226;281;368;8;9.116961626740393;288.8767;4
5585;538;327;34;88;555;371;20;18.63655918021019;11.029731;0
5585;575;309;67;173;608;395;11;8.972214597117334;266.368;0
5586;217;255;128;226;281;368;8;9.253060711117548;291.5573;4
5586;538;327;34;88;555;371;19;18.619357752830815;13.19358;0
5586;575;309;67;173;608;395;11;8.991586966895884;276.66968;0
5587;217;255;128;226;281;368;8;9.253060711117548;291.5573;4
5587;538;327;34;88;555;371;19;18.619357752830815;13.19358;0
5587;575;309;67;173;608;395;11;8.991586966895884;276.66968;0
5588;188;249;128;226;252;362;8;9.365138356921236;260.10666;4
5588;534;325;34;88;551;369;20;18.78564438489276;13.662965;0
5588;561;311;66;171;594;396;12;11.708636213819194;74.7111;0
5589;188;249;128;226;252;362;8;9.241653090802657;261.85425;4
5589;534;325;34;88;551;369;20;17.803575608906055;282.7052;0
5589;564;312;66;170;597;397;12;11.22549964818217;238.12042;0
5590;188;249;128;226;252;362;8;9.241653090802657;261.85425;4
5590;534;325;34;88;551;369;20;17.803575608906055;282.7052;0
5590;564;312;66;170;597;397;12;11.22549964818217;238.12042;0
5591;181;251;128;226;245;364;8;9.257544078985186;91.7476;4
5591;534;325;34;88;551;369;20;17.582835606408324;294.14557;0
5591;557;311;66;170;590;396;12;12.203299671849651;79.430626;0
5592;181;251;128;226;245;364;8;9.176573571418547;56.74009;4
5592;534;325;34;88;551;369;13;15.62809334618892;244.58702;0
5592;557;311;66;170;590;396;12;12.388068552583754;81.391045;0
5593;181;251;128;226;245;364;8;9.2085503117041;343.15594;4
5593;532;324;34;88;549;368;13;15.498843966557457;30.999784;0
5593;549;313;66;169;582;397;12;12.267023607136105;86.46259;5
5593;617;307;25;175;629;394;0;1.5664776430244851;251.29099;5
5594;181;251;128;226;245;364;8;9.18409298542108;359.9725;4
5594;532;324;34;88;549;368;13;15.160722498450342;37.03606;0
5594;549;313;66;169;582;397;12;12.364508941083903;81.82392;5
5594;617;307;25;175;629;394;0;1.5680423467798406;242.06183;5
5595;181;251;128;226;245;364;8;9.128245193439357;296.0472;4
5595;532;324;34;88;549;368;12;13.79252403121985;70.69869;0
5595;549;313;66;169;582;397;12;12.52816259912386;90.37999;5
5595;617;307;25;175;629;394;0;1.391799131102288;240.80957;5
5596;181;251;128;226;245;364;8;9.128245193439357;296.0472;4
5596;537;312;66;168;570;396;12;12.355027956774187;155.98985;5
5596;606;307;36;175;624;394;0;4.4482526419051;283.34607;5
5597;181;251;128;226;245;364;8;9.064576171629392;303.37366;4
5597;537;312;66;168;570;396;12;12.397361034827002;107.59394;5
5597;606;307;36;175;624;394;0;4.310572311317876;151.73988;5
5598;181;251;128;226;245;364;8;9.148872093370139;28.63854;4
5598;537;312;66;168;570;396;12;12.45995560480437;98.228134;5
5598;606;307;36;175;624;394;0;4.282370975774824;119.079094;5
5599;181;251;128;226;245;364;8;9.17593908379023;67.87806;4
5599;537;312;66;168;570;396;12;12.51186677307705;89.59537;5
5599;606;307;36;175;624;394;0;4.531528815714704;237.65579;5
5600;155;250;128;226;219;363;7;8.7681764652721;322.36646;4
5600;516;315;66;167;549;398;12;12.340654471387735;101.298744;5
5600;589;307;53;175;615;394;13;8.608655306617127;261.54684;5
5600;552;326;36;72;570;362;12;13.619694991848792;68.83168;0
5601;155;250;128;226;219;363;7;8.711976084553546;52.19985;4
5601;512;312;63;170;543;397;12;12.362662230302384;106.5335;5
5601;589;307;53;175;615;394;13;8.562241436504793;117.572;5
5601;553;328;26;71;566;363;12;13.809514914080104;70.87025;0
5602;155;250;128;226;219;363;7;8.731540997751777;65.119446;4
5602;512;312;63;170;543;397;12;12.264748927590329;65.58965;5
5602;589;307;53;175;615;394;13;8.59428831854209;254.22867;5
5602;553;328;26;71;566;363;20;17.009846824834355;4.5224185;0
5603;155;250;128;226;219;363;7;8.709901059383933;100.60764;4
5603;487;313;62;169;518;397;13;13.378698944250496;129.97041;5
5603;557;309;59;170;586;394;14;13.608314168628526;329.41983;5
5603;535;325;26;70;548;360;12;12.87533596521267;311.28302;0
5603;125;266;71;216;160;374;7;9.64517293272324;274.22992;4
5604;155;250;128;226;219;363;7;8.74859707591251;75.20755;4
5604;487;313;62;169;518;397;12;12.507365980560587;253.97018;5
5604;557;309;59;170;586;394;14;13.75230699720443;85.05544;5
5604;535;325;26;70;548;360;20;16.659625797854222;348.21747;0
5604;125;266;71;216;160;374;7;8.134747688751029;315.91605;4
5605;155;250;128;226;219;363;7;9.278317135423302;79.4211;4
5605;487;313;62;169;518;397;12;12.450041484905954;273.19208;5
5605;557;309;59;170;586;394;13;14.500523113118485;67.509476;5
5605;535;325;26;70;548;360;15;15.774866081329977;352.2154;0
5605;125;266;71;216;160;374;7;7.713300827211039;327.77646;4
5606;124;247;128;226;188;360;7;8.515400428311878;85.77504;4
5606;456;313;62;168;487;397;13;13.44281657489512;91.42539;5
5606;526;310;58;170;555;395;14;13.644776126051452;29.562048;5
5606;513;331;29;62;527;362;12;15.408340499124002;292.8597;0
5606;95;268;70;214;130;375;7;9.519256050064905;273.09665;4
5607;124;247;128;226;188;360;7;8.6182176465171;86.215836;4
5607;456;313;62;168;487;397;13;12.79709847795078;102.16441;5
5607;526;310;58;170;555;395;14;14.10212936922881;46.92722;5
5607;513;331;29;62;527;362;15;15.509376640546101;358.00595;0
5607;95;268;70;214;130;375;7;7.736983158280035;319.37735;4
5608;109;243;128;226;173;356;7;8.535817394737318;71.78337;4
5608;446;314;62;168;477;398;13;12.683421960311746;88.008705;5
5608;515;310;58;170;544;395;14;13.997398676781014;341.74503;5
5608;499;327;28;62;513;358;22;19.32235408754856;37.909645;0
5608;82;267;70;214;117;374;7;8.326338448525874;271.01114;4
5609;109;243;128;226;173;356;7;8.522499613755155;74.035576;4
5609;446;314;62;168;477;398;13;12.659887430762891;82.08627;5
5609;515;310;58;170;544;395;14;14.416594127782163;31.562145;5
5609;499;327;28;62;513;358;15;17.941180988351974;75.19269;0
5609;82;267;70;214;117;374;7;7.851892972217572;58.56902;4
5610;109;243;128;226;173;356;7;8.838731106028677;84.68745;4
5610;431;314;62;168;462;398;13;12.500704324241058;90.53563;5
5610;497;314;58;168;526;398;14;14.216585304621178;72.00638;5
5610;82;267;70;214;117;374;7;7.658256797238225;79.79937;4
5611;109;243;128;226;173;356;7;8.838731106028677;84.68745;4
5611;431;314;62;168;462;398;13;12.500704324241058;90.53563;5
5611;497;314;58;168;526;398;14;14.216585304621178;72.00638;5
5611;82;267;70;214;117;374;7;7.658256797238225;79.79937;4
5612;88;242;128;226;152;355;7;8.366522135256073;73.04164;4
5612;431;314;62;168;462;398;13;12.449003352908752;87.276634;5
5612;497;314;58;168;526;398;14;14.410455601811885;68.79138;5
5612;104;265;32;45;120;287;10;14.548072584002364;62.5339;4
5613;88;242;128;226;152;355;7;8.266299039152468;71.89987;4
5613;431;314;62;168;462;398;13;12.63648055133712;86.40585;5
5613;497;314;58;168;526;398;14;14.805238829406093;333.61258;5
5613;104;265;32;45;120;287;10;11.265092539520525;328.52686;4
5614;43;240;141;242;113;361;7;8.34729207580424;30.817617;4
5614;396;310;62;168;427;394;14;13.143119027934171;80.29031;5
5614;454;313;58;168;483;397;13;13.67287464864528;82.909004;5
5614;77;268;32;44;93;290;24;24.10805126071887;65.6667;4
5614;512;324;25;77;524;362;14;14.400731951949522;38.35688;0
5614;573;292;69;190;607;387;11;13.683069279384867;241.57513;0
5615;43;240;141;242;113;361;7;7.700350346978805;108.42913;4
5615;396;310;62;168;427;394;13;12.544678214857852;82.70092;5
5615;454;313;58;168;483;397;14;15.449457635229784;104.88849;5
5615;77;268;32;44;93;290;7;7.2874007866812;69.48868;4
5615;512;324;25;77;524;362;23;21.96290987162206;69.06541;0
5615;573;292;69;190;607;387;11;8.375831050326203;282.99194;0
5616;22;233;140;242;92;354;7;7.731731274843391;136.00642;4
5616;365;312;62;168;396;396;14;12.226686330638223;76.13354;5
5616;429;312;58;168;458;396;15;14.654808880256075;104.83565;5
5616;51;265;32;44;67;287;9;13.18158287106249;71.50461;4
5616;495;331;30;75;510;368;20;20.692589273240014;68.720566;0
5616;559;293;81;189;599;387;11;9.67234641699648;298.65805;0
5617;22;233;140;242;92;354;7;7.641127160581767;65.69941;4
5617;365;312;62;168;396;396;13;11.097886993018827;50.03744;5
5617;429;312;58;168;458;396;15;15.522618234171745;130.99742;5
5617;51;265;32;44;67;287;7;7.883043509428565;67.059395;4
5617;495;331;30;75;510;368;22;21.471192491685024;36.97828;0
5617;559;293;81;189;599;387;11;9.403988839818334;273.43036;0
5618;22;233;140;242;92;354;7;7.641127160581767;65.69941;4
5618;365;312;62;168;396;396;13;11.097886993018827;50.03744;5
5618;429;312;58;168;458;396;15;15.522618234171745;130.99742;5
5618;51;265;32;44;67;287;7;7.883043509428565;67.059395;4
5618;495;331;30;75;510;368;22;21.471192491685024;36.97828;0
5618;559;293;81;189;599;387;11;9.403988839818334;273.43036;0
5619;4;235;140;242;74;356;6;6.978518407716359;44.99224;4
5619;353;312;62;168;384;396;13;11.72853328521045;70.517845;5
5619;418;314;58;168;447;398;15;14.326025188273698;81.6747;5
5619;35;266;32;44;51;288;9;10.436208678167178;28.858109;4
5619;484;330;30;74;499;367;21;21.264546644237907;16.694403;0
5619;539;294;80;188;579;388;11;11.606730596085882;223.68425;0
5620;4;230;122;247;65;353;6;6.74097836819125;20.460798;4
5620;337;312;62;168;368;396;15;13.399909091888558;81.699844;5
5620;397;314;58;168;426;398;13;12.682209263584811;77.54006;5
5620;16;261;32;44;32;283;22;18.79000386069799;73.68677;4
5620;467;329;45;75;489;366;22;21.165391401353578;327.24783;0
5620;515;294;79;187;554;387;11;14.077110060861772;273.1928;0
5620;609;295;27;182;622;386;0;4.048081688408796;265.85333;0
5620;628;309;14;36;635;327;0;0.0;185.67099;0
5621;4;230;122;247;65;353;6;6.726723689211848;78.6872;4
5621;337;312;62;168;368;396;13;11.117174551045887;75.991905;5
5621;397;314;58;168;426;398;15;14.654150600303025;82.65636;5
5621;16;261;32;44;32;283;9;7.959840844047591;44.416225;4
5621;467;329;45;75;489;366;21;21.82176150367922;19.620481;0
5621;515;294;79;187;554;387;11;11.525673648491766;41.670765;6
5621;609;295;27;182;622;386;0;5.220569814097481;258.54114;0
5621;628;309;14;36;635;327;0;0.0;185.67099;6
5622;4;230;122;247;65;353;6;6.761958418336943;75.67688;4
5622;337;312;62;168;368;396;13;11.064093278528906;71.79973;5
5622;397;314;58;168;426;398;15;15.136667236628007;80.18956;5
5622;1;259;30;44;16;281;0;3.2104863955653724;54.709568;4
5622;467;329;45;75;489;366;22;21.72732360102508;67.46323;0
5622;507;294;77;188;545;388;11;11.58712158084246;30.220287;6
5622;592;299;24;183;604;390;11;12.727694451560891;68.35075;0
5622;617;307;25;173;629;393;0;1.2965619924304648;223.58575;6
5623;4;230;122;247;65;353;6;7.043343676278888;62.274593;4
5623;337;312;62;168;368;396;13;11.375034735082133;72.88996;5
5623;397;314;58;168;426;398;15;16.82652316588813;75.449585;5
5623;1;259;30;44;16;281;0;1.7809862966191143;131.53532;4
5623;467;329;45;75;489;366;22;18.713633788300555;34.106247;0
5623;507;294;77;188;545;388;11;11.530739679223016;50.342434;6
5623;592;299;24;183;604;390;12;12.392859539706965;108.00242;0
5623;617;307;25;173;629;393;0;1.244221494519885;256.6871;6
5624;1;226;122;246;62;349;6;7.049878950663922;61.093136;4
5624;311;314;54;162;338;395;14;12.184420653146072;82.694786;5
5624;368;316;53;165;394;398;15;13.206031434819618;80.43221;5
5624;440;334;44;74;462;371;22;22.923351833621552;307.95425;0
5624;487;301;76;181;525;391;11;11.895715847746883;357.87274;6
5624;567;299;34;183;584;390;11;12.441844791546675;90.74084;0
5624;598;307;44;175;620;394;0;6.016566215890292;244.26764;6
5625;1;226;75;256;38;354;6;5.60309135709026;84.023994;4
5625;291;314;54;162;318;395;14;13.14597303594905;266.58102;5
5625;349;314;52;164;375;396;15;12.742478999727156;77.04619;5
5625;418;333;44;74;440;370;25;24.190197057334526;69.12498;0
5625;463;304;76;178;501;393;12;12.969070857143915;284.94757;6
5625;541;302;39;71;560;337;19;17.679373076485742;69.7905;7
5625;565;305;50;177;590;393;12;12.277230335226372;151.80894;6
5626;1;226;75;256;38;354;6;6.316817069319509;50.920326;4
5626;275;311;54;102;302;362;14;16.36719800305914;63.500034;5
5626;328;314;54;157;355;392;15;13.036266011368788;83.714355;5
5626;400;331;44;74;422;368;25;24.735712321879603;69.51736;0
5626;444;300;76;178;482;389;12;13.111164660735398;280.0284;6
5626;525;302;38;70;544;337;20;17.810786442951763;73.29967;7
