fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
4809;17;344;125;137;71;240;28.0;24.42;132.42;0
4810;107;347;103;133;105;240;24.0;26.61;92.78;69
4810;107;347;103;133;105;240;24.0;26.61;92.78;69
4811;161;351;94;129;127;240;31.0;29.77;144.46;69
4811;161;351;94;129;127;240;31.0;29.77;144.46;69
4811;161;351;94;129;127;240;31.0;29.77;144.46;69
4812;159;352;97;128;128;240;32.0;30.32;90.48;69
4812;159;352;97;128;128;240;32.0;30.32;90.48;69
4812;159;352;97;128;128;240;32.0;30.32;90.48;69
4813;173;350;95;130;134;240;32.0;30.7;107.04;69
4813;173;350;95;130;134;240;32.0;30.7;107.04;0
4814;228;351;99;129;163;240;35.0;33.48;153.55;69
4814;228;351;99;129;163;240;35.0;33.48;153.55;69
4814;228;351;99;129;163;240;35.0;33.48;153.55;69
4815;226;354;101;126;163;240;35.0;33.84;94.3;69
4815;226;354;101;126;163;240;35.0;33.84;94.3;69
4815;226;354;101;126;163;240;35.0;33.84;94.3;0
4816;272;352;110;128;191;240;38.0;33.98;94.38;69
4816;272;352;110;128;191;240;38.0;33.98;94.38;0
4817;325;354;109;126;217;240;37.0;25.72;196.53;69
4817;325;354;109;126;217;240;37.0;25.72;196.53;69
4817;325;354;109;126;217;240;37.0;25.72;196.53;69
4818;356;356;97;123;226;239;37.0;26.85;129.85;69
4818;356;356;97;123;226;239;37.0;26.85;129.85;69
4819;231;337;106;144;168;240;0.0;28.65;75.69;0
4820;359;353;91;125;225;239;22.0;24.1;89.08;69
4820;359;353;91;125;225;239;22.0;24.1;89.08;69
4821;359;353;90;125;224;239;22.0;24.04;105.96;69
4821;359;353;90;125;224;239;22.0;24.04;105.96;69
4822;361;355;89;124;225;239;22.0;24.17;158.06;69
4822;361;355;89;124;225;239;22.0;24.17;158.06;69
4823;362;353;81;126;221;239;22.0;23.91;172.6;69
4823;362;353;81;126;221;239;22.0;23.91;172.6;69
4824;361;353;85;126;223;239;22.0;23.76;142.14;69
4824;361;353;85;126;223;239;22.0;23.76;142.14;69
4825;364;353;84;125;224;239;22.0;23.74;203.3;69
4825;364;353;84;125;224;239;22.0;23.74;203.3;69
4826;366;353;82;126;224;239;22.0;23.89;205.75;69
4826;366;353;82;126;224;239;22.0;23.89;205.75;69
4827;359;354;87;124;223;239;0.0;24.43;98.06;69
4827;359;354;87;124;223;239;0.0;24.43;98.06;69
4827;359;354;87;124;223;239;0.0;24.43;98.06;69
4828;351;356;105;123;228;239;38.0;25.95;106.43;69
4828;351;356;105;123;228;239;38.0;25.95;106.43;69
4828;351;356;105;123;228;239;38.0;25.95;106.43;69
4829;322;352;106;127;214;239;22.0;24.76;119.25;69
4829;322;352;106;127;214;239;22.0;24.76;119.25;69
4829;322;352;106;127;214;239;22.0;24.76;119.25;69
4830;341;361;81;118;211;239;37.0;26.04;99.56;69
4830;341;361;81;118;211;239;37.0;26.04;99.56;69
4830;341;361;81;118;211;239;37.0;26.04;99.56;69
4831;336;367;87;111;211;239;37.0;26.1;88.45;69
4831;336;367;87;111;211;239;37.0;26.1;88.45;69
4831;336;367;87;111;211;239;37.0;26.1;88.45;69
4832;216;360;94;117;155;238;33.0;30.71;232.31;0
4833;226;372;88;106;157;239;32.0;30.72;102.68;0
4834;211;375;97;103;154;239;32.0;30.81;133.89;0
4835;324;395;105;84;214;239;34.0;27.54;87.41;69
4835;324;395;105;84;214;239;34.0;27.54;87.41;69
4835;324;395;105;84;214;239;34.0;27.54;87.41;69
4836;324;400;105;80;214;240;35.0;27.82;92.82;69
4836;324;400;105;80;214;240;35.0;27.82;92.82;69
4836;324;400;105;80;214;240;35.0;27.82;92.82;69
4837;476;326;166;153;321;239;28.0;27.6;57.24;68
4837;476;326;166;153;321;239;28.0;27.6;57.24;68
4838;475;342;167;137;321;239;28.0;27.62;95.02;68
4838;475;342;167;137;321;239;28.0;27.62;95.02;68
4839;477;342;165;137;321;239;28.0;27.64;74.51;68
4839;477;342;165;137;321;239;28.0;27.64;74.51;68
4840;469;347;172;132;320;239;28.0;27.32;137.62;68
4840;469;347;172;132;320;239;28.0;27.32;137.62;68
4841;478;354;162;124;320;239;27.0;27.1;84.65;68
4841;478;354;162;124;320;239;27.0;27.1;84.65;68
4842;471;347;170;132;320;239;27.0;26.98;85.22;68
4842;471;347;170;132;320;239;27.0;26.98;85.22;68
4843;213;395;83;85;148;240;29.0;29.2;84.28;0
4844;334;394;105;84;219;239;33.0;28.5;99.56;69
4844;334;394;105;84;219;239;33.0;28.5;99.56;69
4845;336;365;104;114;220;239;37.0;28.39;66.94;69
4845;336;365;104;114;220;239;37.0;28.39;66.94;69
4846;336;344;97;136;216;240;0.0;21.46;85.05;69
4846;336;344;97;136;216;240;0.0;21.46;85.05;69
4847;288;347;60;132;174;239;21.0;24.33;173.03;69
4848;285;340;60;139;172;239;22.0;24.7;100.41;69
4849;337;322;94;157;215;239;37.0;24.05;79.69;69
4849;337;322;94;157;215;239;37.0;24.05;79.69;69
4850;340;297;89;184;214;240;37.0;26.16;81.96;69
4850;340;297;89;184;214;240;37.0;26.16;81.96;69
4851;340;289;93;193;216;241;36.0;27.26;99.87;69
4851;340;289;93;193;216;241;36.0;27.26;99.87;69
4852;340;285;95;198;217;241;37.0;26.1;87.53;69
4852;340;285;95;198;217;241;37.0;26.1;87.53;69
4853;220;274;110;205;165;239;34.0;27.31;75.55;69
4853;220;274;110;205;165;239;34.0;27.31;75.55;0
4854;219;274;114;206;166;240;34.0;27.14;68.03;69
4854;219;274;114;206;166;240;34.0;27.14;68.03;0
4855;222;274;88;205;155;239;35.0;28.95;23.63;0
4856;330;281;79;199;204;240;33.0;27.79;41.96;69
4856;330;281;79;199;204;240;33.0;27.79;41.96;69
4857;240;303;61;178;150;240;32.0;29.47;203.54;69
4858;227;305;67;175;147;240;29.0;30.14;86.11;69
4858;227;305;67;175;147;240;29.0;30.14;86.11;69
4859;255;283;92;195;173;239;30.0;29.86;67.19;69
4859;255;283;92;195;173;239;30.0;29.86;67.19;69
4860;228;283;98;197;163;240;32.0;28.73;61.67;69
4860;228;283;98;197;163;240;32.0;28.73;61.67;69
4860;228;283;98;197;163;240;32.0;28.73;61.67;69
4861;202;284;112;196;157;240;32.0;28.63;77.83;69
4861;202;284;112;196;157;240;32.0;28.63;77.83;69
4862;21;266;114;213;67;239;27.0;24.09;86.88;0
4863;307;202;151;283;229;242;19.0;20.74;155.56;68
4863;307;202;151;283;229;242;19.0;20.74;155.56;68
4864;89;280;103;201;96;240;28.0;24.86;70.6;69
4864;89;280;103;201;96;240;28.0;24.86;70.6;69
4866;50;279;108;202;79;240;22.0;23.06;80.91;69
4866;50;279;108;202;79;240;22.0;23.06;80.91;69
4867;7;280;129;200;68;240;17.0;17.8;101.1;69
4867;7;280;129;200;68;240;17.0;17.8;101.1;69
4868;193;206;141;276;167;241;18.0;15.98;175.07;68
4868;193;206;141;276;167;241;18.0;15.98;175.07;68
4869;321;219;117;260;219;239;8.0;10.3;4.19;68
4871;295;218;116;261;205;239;5.0;9.08;67.48;68
4872;155;206;137;275;146;240;8.0;12.28;241.42;68
4873;114;196;143;287;128;241;8.0;10.09;225.3;68
4874;514;304;66;169;290;236;7.0;12.48;2.67;71
4874;514;304;66;169;290;236;7.0;12.48;2.67;71
4874;514;304;66;169;290;236;7.0;12.48;2.67;0
4875;482;310;64;162;273;236;7.0;11.83;61.34;71
4875;482;310;64;162;273;236;7.0;11.83;61.34;71
4876;535;241;88;239;311;240;18.0;17.55;83.7;72
4877;551;222;88;257;319;239;19.0;22.31;96.58;72
4878;431;246;89;233;260;239;19.0;20.24;119.16;72
4879;404;249;88;229;246;239;19.0;21.14;105.22;72
4880;390;249;93;230;241;239;19.0;21.19;93.63;72
4881;384;248;90;230;237;239;19.0;21.46;103.98;72
4881;384;248;90;230;237;239;19.0;21.46;103.98;72
4882;348;250;95;228;221;239;19.0;22.73;250.18;72
4883;317;249;101;232;209;240;19.0;22.44;227.32;72
4884;309;250;102;228;205;239;19.0;22.36;198.42;72
4885;272;249;92;232;182;240;19.0;22.01;98.52;72
4886;195;305;54;172;124;238;17.0;20.16;329.3;71
4887;346;205;127;275;236;240;27.0;28.1;145.75;73
4888;206;249;96;230;151;239;18.0;22.41;90.23;72
4889;147;306;59;170;103;238;17.0;19.55;359.46;72
4889;147;306;59;170;103;238;17.0;19.55;359.46;71
4890;98;303;61;175;79;239;17.0;20.25;35.65;71
4890;98;303;61;175;79;239;17.0;20.25;35.65;71
4891;59;303;67;172;63;237;21.0;22.6;28.23;71
4892;4;302;80;172;42;237;20.0;19.56;26.99;71
4893;2;303;74;172;38;237;25.0;18.26;69.41;71
4893;2;303;74;172;38;237;25.0;18.26;69.41;71
4894;27;247;105;233;66;240;24.0;23.13;95.73;72
4895;0;244;102;238;51;241;28.0;19.41;93.27;72
4897;75;204;166;275;120;239;32.0;25.44;83.84;73
4897;75;204;166;275;120;239;32.0;25.44;83.84;73
4898;346;158;263;326;304;242;11.0;9.29;339.41;73
4898;346;158;263;326;304;242;11.0;9.29;339.41;73
4899;342;157;255;327;298;242;10.0;9.3;44.92;73
4899;342;157;255;327;298;242;10.0;9.3;44.92;73
4900;333;162;252;320;292;241;10.0;9.76;267.25;73
4900;333;162;252;320;292;241;10.0;9.76;267.25;73
4900;333;162;252;320;292;241;10.0;9.76;267.25;0
4901;495;267;65;215;280;241;10.0;10.94;244.38;0
4902;270;170;224;310;247;240;10.0;10.83;254.35;73
4902;270;170;224;310;247;240;10.0;10.83;254.35;73
4903;264;167;214;314;239;240;10.0;10.79;250.84;73
4903;264;167;214;314;239;240;10.0;10.79;250.84;73
4904;257;166;218;314;237;240;10.0;10.65;298.47;73
4904;257;166;218;314;237;240;10.0;10.65;298.47;73
4905;223;210;128;272;175;241;3.0;5.59;207.04;73
4906;224;210;126;271;175;240;10.0;5.76;168.02;73
4907;223;211;127;271;175;241;3.0;5.6;221.17;73
4908;251;209;99;271;175;240;10.0;5.62;284.89;73
4909;225;211;123;270;174;240;3.0;5.62;140.15;73
4910;259;167;210;314;234;240;10.0;11.49;291.09;73
4910;259;167;210;314;234;240;10.0;11.49;291.09;73
4910;259;167;210;314;234;240;10.0;11.49;291.09;0
4911;199;169;236;312;217;240;11.0;12.3;56.26;73
4911;199;169;236;312;217;240;11.0;12.3;56.26;73
4912;200;168;225;314;212;241;11.0;12.67;28.43;73
4912;200;168;225;314;212;241;11.0;12.67;28.43;73
4913;367;274;61;205;214;239;24.0;21.22;250.85;0
4914;126;204;121;280;123;242;9.0;10.0;85.26;73
4915;127;206;122;276;124;241;9.0;10.23;78.42;73
4916;340;281;57;198;198;239;7.0;12.51;250.22;0
4917;116;202;116;281;116;241;10.0;12.34;17.49;73
4918;123;203;124;280;123;241;9.0;10.92;111.99;73
4918;123;203;124;280;123;241;9.0;10.92;111.99;73
4919;128;204;121;281;124;242;9.0;11.03;88.12;73
4920;143;204;116;280;129;242;9.0;9.13;93.38;73
4921;139;209;132;271;135;240;10.0;9.29;81.43;73
4921;139;209;132;271;135;240;10.0;9.29;81.43;73
4922;207;210;115;274;161;242;10.0;9.21;52.56;73
4922;207;210;115;274;161;242;10.0;9.21;52.56;73
4923;280;210;106;276;193;243;3.0;4.92;82.63;73
4924;524;268;82;214;303;241;10.0;11.7;216.38;73
4924;524;268;82;214;303;241;10.0;11.7;216.38;0
4925;330;206;118;279;224;242;3.0;5.24;333.3;73
4926;355;209;108;275;231;242;4.0;5.24;81.55;73
4927;75;200;155;279;115;239;34.0;24.8;340.48;73
4927;75;200;155;279;115;239;34.0;24.8;340.48;74
4928;414;207;116;276;265;241;4.0;6.55;93.34;73
4929;455;201;102;283;278;242;4.0;6.92;83.75;73
4930;1;301;72;171;36;236;20.0;18.0;333.67;75
4931;24;305;75;166;49;235;26.0;21.92;75.64;75
4931;24;305;75;166;49;235;26.0;21.92;75.64;75
4932;35;300;73;170;54;235;26.0;23.53;63.06;75
4933;48;301;67;169;57;235;26.0;23.86;80.12;75
4933;48;301;67;169;57;235;26.0;23.86;80.12;75
4934;63;303;59;162;61;232;26.0;24.23;87.23;75
4935;77;304;66;165;71;234;25.0;21.86;342.03;75
4936;87;302;68;173;77;237;21.0;22.72;54.02;75
4937;119;305;75;169;97;237;28.0;25.24;93.2;75
4937;119;305;75;169;97;237;28.0;25.24;93.2;75
4938;135;303;68;173;101;238;17.0;19.67;2.22;75
4939;160;305;59;167;109;236;17.0;19.54;6.36;75
4940;169;307;67;165;118;236;18.0;19.91;78.93;75
4941;199;306;65;167;132;236;18.0;20.18;79.15;75
4942;245;309;65;164;155;236;18.0;20.94;79.57;75
4942;245;309;65;164;155;236;18.0;20.94;79.57;75
4943;257;310;60;161;158;235;18.0;20.89;75.6;75
4943;257;310;60;161;158;235;18.0;20.89;75.6;75
4944;269;311;65;161;167;236;18.0;21.07;72.68;75
4945;499;114;140;367;319;240;33.0;28.42;256.54;73
4945;499;114;140;367;319;240;33.0;28.42;256.54;73
4946;317;308;67;168;192;238;18.0;19.35;79.54;75
4946;317;308;67;168;192;238;18.0;19.35;79.54;75
4947;328;309;64;162;196;235;18.0;19.71;81.55;75
4947;328;309;64;162;196;235;18.0;19.71;81.55;75
4948;335;309;65;163;200;236;19.0;20.08;82.34;75
4949;365;309;68;168;216;238;19.0;18.94;78.43;75
4949;365;309;68;168;216;238;19.0;18.94;78.43;75
4950;440;252;87;225;263;238;19.0;21.57;103.77;74
4951;383;308;64;167;223;237;18.0;18.23;71.39;75
4951;383;308;64;167;223;237;18.0;18.23;71.39;75
4952;392;311;65;162;228;236;19.0;18.82;84.39;75
4953;411;310;70;166;240;238;18.0;17.01;24.99;75
4954;431;309;64;164;247;236;18.0;15.65;84.96;75
4954;431;309;64;164;247;236;18.0;15.65;84.96;75
4955;439;310;66;165;252;237;18.0;16.44;84.33;75
4956;460;312;60;155;260;233;7.0;13.14;67.02;75
4957;499;311;62;158;280;234;7.0;11.55;68.71;75
4958;516;308;71;163;293;235;7.0;11.73;34.83;75
4958;516;308;71;163;293;235;7.0;11.73;34.83;75
4959;527;309;70;162;298;235;7.0;11.55;50.91;75
4960;561;306;72;168;316;237;7.0;11.8;61.15;75
4961;137;199;170;283;153;241;8.0;12.78;272.86;76
4961;137;199;170;283;153;241;8.0;12.78;272.86;76
4962;30;274;97;207;63;240;22.0;21.33;71.1;0
4964;538;311;95;168;316;239;5.0;8.59;84.43;0
4965;88;277;97;204;92;240;23.0;24.3;74.4;0
4966;98;278;91;202;94;240;29.0;25.87;72.75;0
4967;102;278;86;202;94;240;25.0;25.65;68.14;0
4968;104;279;82;200;93;239;24.0;25.9;71.05;0
4969;106;281;88;200;97;240;28.0;25.97;79.32;0
4970;105;282;88;198;96;240;24.0;25.91;73.29;0
4971;105;283;90;197;97;240;28.0;25.98;42.02;0
4972;101;285;88;194;94;239;24.0;25.87;70.94;0
4973;102;285;95;195;98;240;28.0;25.98;6.29;0
4974;103;286;93;194;98;240;24.0;25.8;94.28;0
4975;103;286;94;194;98;240;24.0;25.78;94.69;0
4976;103;288;84;190;93;239;24.0;25.95;101.48;0
4977;99;287;90;194;94;240;24.0;25.98;77.33;0
4978;99;287;91;194;95;240;25.0;26.06;69.47;0
4979;100;289;90;192;95;240;24.0;25.98;69.69;0
4980;103;290;94;191;98;240;24.0;26.0;89.74;0
4981;101;289;97;191;99;240;24.0;25.95;84.85;0
4982;101;289;99;192;100;240;24.0;25.94;88.93;0
4983;102;291;105;189;103;240;29.0;25.94;91.74;0
4984;103;292;104;188;103;240;29.0;25.91;94.54;0
4985;104;292;97;188;100;240;23.0;25.99;73.83;0
4986;105;292;91;188;98;240;23.0;25.94;90.95;0
4987;105;291;96;189;100;240;23.0;26.0;84.69;0
4988;89;291;96;190;92;240;25.0;25.58;82.4;0
4989;362;237;140;242;251;239;8.0;13.32;86.14;76
4990;199;220;164;265;181;242;18.0;19.0;312.76;76
4990;199;220;164;265;181;242;18.0;19.0;312.76;76
4990;199;220;164;265;181;242;18.0;19.0;312.76;76
4991;314;241;146;237;230;239;8.0;12.09;65.46;76
4992;288;240;149;240;218;240;8.0;11.43;72.75;76
4993;150;224;141;256;145;240;17.0;15.86;279.44;76
4993;150;224;141;256;145;240;17.0;15.86;279.44;76
4994;132;224;151;256;141;240;17.0;15.03;280.29;76
4994;132;224;151;256;141;240;17.0;15.03;280.29;76
4995;90;221;159;259;124;240;8.0;11.91;325.17;76
4995;90;221;159;259;124;240;8.0;11.91;325.17;76
4996;580;256;59;219;319;237;18.0;17.35;246.61;78
4997;535;266;101;210;318;238;18.0;19.53;79.64;78
4997;535;266;101;210;318;238;18.0;19.53;79.64;78
4998;508;266;92;214;300;240;19.0;21.45;117.72;78
4998;508;266;92;214;300;240;19.0;21.45;117.72;78
4999;460;267;98;212;279;239;19.0;21.46;121.65;78
5002;380;269;88;210;234;239;19.0;22.2;120.07;78
5003;370;267;85;211;227;239;19.0;22.1;122.6;78
5003;370;267;85;211;227;239;19.0;22.1;122.6;78
5004;340;266;83;213;211;239;19.0;22.01;106.19;78
5005;315;267;88;212;201;239;19.0;22.35;84.42;78
5006;243;309;61;168;152;238;18.0;20.54;9.9;77
5006;243;309;61;168;152;238;18.0;20.54;9.9;77
5007;277;267;91;211;184;239;19.0;24.89;72.51;78
5008;268;266;86;213;177;239;19.0;23.57;111.5;78
5009;239;269;82;207;160;238;25.0;25.04;120.7;78
5009;239;269;82;207;160;238;25.0;25.04;120.7;78
5010;197;266;90;213;143;239;28.0;26.75;119.97;77
5010;197;266;90;213;143;239;28.0;26.75;119.97;78
5011;182;267;96;213;139;240;28.0;26.33;115.33;77
5011;182;267;96;213;139;240;28.0;26.33;115.33;78
5012;253;291;74;191;163;241;26.0;28.17;334.94;78
5013;248;295;72;183;160;239;26.0;27.95;315.45;78
5014;221;294;76;184;148;239;28.0;28.73;336.84;78
5015;186;295;70;183;128;239;26.0;27.34;9.38;78
5016;85;263;106;216;95;239;29.0;26.04;96.2;78
5018;454;210;186;270;320;240;4.0;8.98;211.54;79
5018;454;210;186;270;320;240;4.0;8.98;211.54;79
5019;444;209;182;276;313;242;4.0;8.46;188.99;79
5019;444;209;182;276;313;242;4.0;8.46;188.99;79
5020;105;223;160;262;132;242;29.0;26.97;41.33;78
5020;105;223;160;262;132;242;29.0;26.97;41.33;79
5021;104;222;158;264;131;243;31.0;26.55;335.12;78
5021;104;222;158;264;131;243;31.0;26.55;335.12;79
5022;106;221;152;265;129;243;29.0;26.66;104.8;78
5022;106;221;152;265;129;243;29.0;26.66;104.8;79
5023;104;221;159;266;131;243;31.0;26.45;155.14;78
5023;104;221;159;266;131;243;31.0;26.45;155.14;79
5024;105;222;148;264;126;243;28.0;26.68;196.89;78
5024;105;222;148;264;126;243;28.0;26.68;196.89;79
5025;462;174;177;307;319;240;4.0;8.08;246.83;79
5025;462;174;177;307;319;240;4.0;8.08;246.83;79
5026;104;222;149;263;126;242;29.0;26.77;253.57;78
5026;104;222;149;263;126;242;29.0;26.77;253.57;79
5027;104;222;147;262;125;242;29.0;26.74;123.85;78
5027;104;222;147;262;125;242;29.0;26.74;123.85;79
5028;105;221;139;265;122;243;29.0;26.61;153.89;78
5028;105;221;139;265;122;243;29.0;26.61;153.89;79
5029;106;224;146;261;126;242;29.0;26.85;288.1;78
5029;106;224;146;261;126;242;29.0;26.85;288.1;79
5030;105;221;141;263;123;242;29.0;26.76;114.29;78
5030;105;221;141;263;123;242;29.0;26.76;114.29;79
5031;104;222;142;263;123;242;29.0;26.72;269.81;78
5031;104;222;142;263;123;242;29.0;26.72;269.81;79
5032;108;221;142;265;125;243;29.0;26.79;23.24;78
5032;108;221;142;265;125;243;29.0;26.79;23.24;79
5033;82;293;82;187;82;240;28.0;25.92;84.07;78
5033;82;293;82;187;82;240;28.0;25.92;84.07;78
5034;462;214;177;265;319;239;4.0;8.93;212.28;79
5034;462;214;177;265;319;239;4.0;8.93;212.28;79
5035;149;292;79;190;114;241;30.0;26.14;303.31;78
5036;2;306;68;172;35;239;25.0;17.78;69.2;80
5037;82;263;98;215;90;239;30.0;26.31;112.08;80
5037;82;263;98;215;90;239;30.0;26.31;112.08;80
5038;232;294;66;185;149;239;29.0;28.93;343.44;78
5038;232;294;66;185;149;239;29.0;28.93;343.44;78
5039;189;269;81;210;135;239;29.0;26.64;103.68;78
5039;189;269;81;210;135;239;29.0;26.64;103.68;80
5039;189;269;81;210;135;239;29.0;26.64;103.68;80
5040;219;268;80;210;149;239;24.0;25.37;94.66;78
5041;304;291;64;188;184;239;26.0;28.5;30.12;78
5042;261;266;73;214;167;240;18.0;24.23;99.21;78
5042;261;266;73;214;167;240;18.0;24.23;99.21;80
5043;284;268;77;209;180;238;19.0;21.86;82.01;78
5044;291;267;80;212;185;239;19.0;22.43;78.58;78
5044;291;267;80;212;185;239;19.0;22.43;78.58;80
5045;321;267;84;211;202;239;19.0;22.2;106.06;78
5046;329;270;84;205;206;237;19.0;21.92;98.58;80
5046;329;270;84;205;206;237;19.0;21.92;98.58;80
5047;390;265;93;214;241;239;19.0;22.21;149.45;78
5048;494;120;146;362;320;241;31.0;26.54;82.54;78
5049;430;266;99;211;264;238;19.0;21.95;118.7;78
5050;440;265;94;213;267;239;19.0;21.83;94.36;78
5050;440;265;94;213;267;239;19.0;21.83;94.36;80
5051;470;264;102;213;286;238;19.0;21.58;87.19;78
5052;480;264;96;213;288;238;19.0;21.25;97.66;78
5052;480;264;96;213;288;238;19.0;21.25;97.66;80
5053;450;313;64;165;257;239;18.0;15.75;70.77;80
5054;18;219;199;261;108;240;16.0;10.75;314.32;81
5054;18;219;199;261;108;240;16.0;10.75;314.32;81
5055;488;312;70;166;279;239;8.0;14.2;82.75;80
5056;501;312;64;165;282;238;8.0;13.67;71.19;80
5057;541;309;67;168;304;238;7.0;13.68;67.59;80
5058;145;225;151;256;148;240;8.0;12.4;301.89;81
5058;145;225;151;256;148;240;8.0;12.4;301.89;81
5060;16;291;112;190;64;240;17.0;18.52;91.25;0
5061;53;293;100;186;76;239;22.0;21.76;87.15;0
5062;62;294;102;186;82;240;22.0;22.47;84.94;0
5063;106;295;106;185;106;240;28.0;25.1;96.21;0
5064;141;293;95;187;118;240;27.0;26.81;84.12;0
5065;155;297;113;183;134;240;24.0;26.85;99.97;0
5066;192;297;89;184;140;240;31.0;28.33;82.59;0
5067;236;298;83;183;159;240;32.0;29.21;90.8;0
5068;265;298;91;184;178;241;30.0;29.97;88.66;0
5069;270;298;111;183;190;240;36.0;30.73;93.96;0
5070;281;299;86;182;183;240;35.0;30.89;90.16;0
5071;295;298;82;182;188;240;35.0;30.95;76.28;0
5072;307;301;91;180;199;240;31.0;30.89;89.76;0
5073;316;300;93;182;204;241;31.0;30.76;88.02;0
5074;351;301;111;179;231;240;37.0;28.07;84.34;0
5075;363;301;84;180;223;240;37.0;27.57;80.28;0
5076;372;298;82;183;227;240;37.0;27.63;82.19;0
5077;389;300;83;180;236;240;35.0;28.5;98.83;0
5078;428;299;95;182;261;240;35.0;26.39;88.48;0
5079;499;293;111;188;305;240;35.0;27.68;97.39;0
5080;513;293;92;188;302;240;38.0;26.4;71.63;0
5081;514;293;90;189;302;241;38.0;26.03;61.62;0
5082;513;293;88;189;300;241;37.0;26.58;84.35;0
5083;518;295;108;187;313;241;38.0;27.62;87.75;0
5084;531;293;107;188;319;240;34.0;27.82;243.2;0
5085;496;292;110;189;303;240;38.0;27.53;84.34;0
5085;496;292;110;189;303;240;38.0;27.53;84.34;83
5086;457;299;97;181;277;240;34.0;27.04;78.55;0
5087;296;281;103;199;199;240;0.0;18.4;69.74;0
5088;416;298;95;183;255;240;34.0;26.5;84.45;0
5089;409;299;91;181;250;240;34.0;26.56;77.09;0
5090;372;297;86;183;229;240;35.0;26.23;82.19;0
5091;342;298;80;181;211;239;0.0;24.68;53.5;83
5092;288;300;78;180;183;240;32.0;30.78;86.23;0
5093;280;299;82;181;181;240;31.0;30.64;85.07;0
5094;262;295;78;187;170;241;30.0;29.77;82.79;0
5095;220;298;93;184;156;241;32.0;29.17;92.49;0
5096;214;297;97;184;155;240;33.0;29.17;91.09;0
5097;186;296;101;185;143;240;29.0;28.29;94.04;0
5098;154;296;96;183;125;239;24.0;26.93;92.19;0
5099;251;220;158;265;204;242;19.0;19.55;62.21;83
5099;251;220;158;265;204;242;19.0;19.55;62.21;83
5100;90;295;94;184;92;239;28.0;25.31;81.17;0
5101;56;292;101;187;78;239;28.0;23.3;87.24;0
5102;21;292;106;188;63;240;17.0;18.9;87.47;0
5104;0;284;76;198;38;241;16.0;14.83;84.33;0
5105;0;283;77;198;38;240;16.0;14.99;86.14;83
5106;511;309;67;169;289;239;18.0;15.24;31.04;84
5106;511;309;67;169;289;239;18.0;15.24;31.04;84
5107;504;311;68;163;286;237;7.0;13.22;65.47;84
5107;504;311;68;163;286;237;7.0;13.22;65.47;0
5108;462;310;65;165;263;237;18.0;17.65;66.08;84
5108;462;310;65;165;263;237;18.0;17.65;66.08;84
5109;510;261;93;217;301;239;19.0;20.62;105.06;85
5109;510;261;93;217;301;239;19.0;20.62;105.06;85
5110;469;265;93;211;281;238;19.0;21.39;80.72;85
5111;462;263;90;215;276;239;19.0;21.21;80.43;85
5112;384;311;65;163;224;237;18.0;19.26;67.86;84
5112;384;311;65;163;224;237;18.0;19.26;67.86;84
5113;425;266;92;211;258;238;19.0;22.36;245.31;85
5114;339;309;62;169;200;239;18.0;19.64;49.14;84
5114;339;309;62;169;200;239;18.0;19.64;49.14;84
5115;26;232;133;250;79;241;16.0;13.19;289.22;83
5115;26;232;133;250;79;241;16.0;13.19;289.22;83
5116;486;127;154;351;320;239;31.0;26.69;71.54;85
5117;403;268;74;210;238;239;19.0;22.09;69.06;85
5118;404;266;70;211;237;238;19.0;22.23;76.52;85
5119;40;225;160;256;100;240;7.0;12.15;49.63;83
5119;40;225;160;256;100;240;7.0;12.15;49.63;83
5120;38;223;161;257;99;240;7.0;12.1;70.49;83
5120;38;223;161;257;99;240;7.0;12.1;70.49;83
5121;42;221;150;260;96;240;7.0;11.64;72.8;83
5121;42;221;150;260;96;240;7.0;11.64;72.8;83
5122;35;218;168;263;101;240;7.0;11.69;8.63;83
5122;35;218;168;263;101;240;7.0;11.69;8.63;83
5123;43;216;164;265;103;240;7.0;11.68;77.35;83
5124;46;217;172;266;109;241;7.0;11.8;64.5;83
5125;44;218;173;264;108;241;7.0;11.75;45.16;83
5126;40;216;182;265;111;240;6.0;11.93;64.98;83
5127;38;215;184;267;111;241;6.0;11.86;59.69;83
5128;39;214;183;267;111;240;6.0;11.84;68.87;83
5129;39;213;180;267;109;240;6.0;11.74;63.75;83
5130;503;197;136;286;319;241;32.0;26.38;266.48;85
5131;503;194;135;288;319;241;31.0;26.81;83.92;85
5132;501;189;137;295;319;242;31.0;26.74;88.85;85
5133;497;192;141;290;319;241;32.0;27.0;279.95;85
5134;501;193;138;290;319;241;31.0;26.9;186.69;85
5135;407;263;93;216;250;239;19.0;21.97;156.23;85
5136;410;263;83;215;246;239;19.0;21.93;121.62;85
5137;415;263;84;215;249;239;19.0;22.0;132.9;84
5137;415;263;84;215;249;239;19.0;22.0;132.9;85
5138;434;265;93;214;263;239;18.0;21.99;146.38;85
5139;449;263;98;216;273;239;18.0;21.57;129.25;85
5140;453;264;97;214;275;239;18.0;21.56;142.87;85
5141;455;263;92;216;273;239;18.0;21.54;132.2;85
5142;456;262;90;217;273;239;18.0;21.66;117.75;85
5143;523;283;88;196;305;239;19.0;21.84;85.68;85
5144;531;286;72;129;301;207;22.0;21.23;255.99;85
5145;533;286;70;130;301;208;22.0;21.22;74.53;85
5146;462;252;96;230;279;241;19.0;21.42;147.07;85
